,avg_rating,title,genres,release_year,relevant_tags,relevan_tags
42,3.086748732802317,Space Cowboys,Action|Adventure|Comedy|Sci-Fi,2000,"adventure, astronauts, nasa, science fiction, space","adventure, astronauts, nasa, science fiction, space"
43,3.6571347678369195,Saving Grace,Comedy,2000,funny,funny
44,3.692222222222222,I'm the One That I Want,Comedy,2000,funny,funny
45,3.472502522704339,"Tao of Steve, The",Comedy,2000,coming of age,coming of age
46,3.0328011744196717,"Cell, The",Drama|Horror|Thriller,2000,"futuristic, science fiction, scifi, serial killer","futuristic, science fiction, scifi, serial killer"
47,3.277623026926648,"Original Kings of Comedy, The",Comedy|Documentary,2000,funny,funny
48,3.46875,"Ballad of Ramblin' Jack, The",Documentary,2000,"musicians, music","musicians, music"
49,3.0470918009810792,Bring It On,Comedy,2000,"fun movie, teen, teen movie, teenager, teenagers, teens","fun movie, teen, teen movie, teenager, teenagers, teens"
50,3.138888888888889,Skipped Parts,Drama|Romance,2000,coming of age,coming of age
51,2.9545454545454546,Anatomy (Anatomie),Horror,2000,scary,scary
52,2.508232711306257,"Watcher, The",Crime|Thriller,2000,"serial killer, detective","serial killer, detective"
53,3.2818719741796665,"Way of the Gun, The",Crime|Thriller,2000,"crime, violent, violence","crime, violent, violence"
54,2.7045454545454546,Circus,Crime|Drama|Thriller,2000,crime,crime
55,2.8841463414634148,Crime and Punishment in Suburbia,Comedy|Drama,2000,"teen, teen movie, teens","teen, teen movie, teens"
56,3.212418300653595,"Specials, The",Comedy,2000,comics,comics
57,3.1835664335664338,Under Suspicion,Crime|Thriller,2000,"crime, detective, murder, police, police investigation, murder mystery","crime, detective, murder, police, police investigation, murder mystery"
58,3.810231494712775,Best in Show,Comedy,2000,"fake documentary, funny","fake documentary, funny"
59,3.7828097592090577,Remember the Titans,Drama,2000,true story,true story
60,2.064332247557003,Digimon: The Movie,Adventure|Animation|Children,2000,"animation, anime","animation, anime"
61,3.3925293651093402,Meet the Parents,Comedy,2000,"funniest movies, funny, funny as hell","funniest movies, funny, funny as hell"
62,3.989178343530031,Requiem for a Dream,Drama,2000,"cinematography, hard to watch, imdb top 250, insanity, masterpiece, visceral","cinematography, hard to watch, imdb top 250, insanity, masterpiece, visceral"
63,3.518494484101233,Tigerland,Drama,2000,"military, war, war movie","military, war, war movie"
64,3.6115643845335224,"Contender, The",Drama|Thriller,2000,"political, political corruption, politics","political, political corruption, politics"
65,2.74533055338372,Charlie's Angels,Action|Comedy,2000,"fun, fun movie","fun, fun movie"
66,2.4559492231906024,Little Nicky,Comedy,2000,"dumb but funny, funny, idiotic, stupid, stupidity","dumb but funny, funny, idiotic, stupid, stupidity"
67,3.5086159105608425,Unbreakable,Drama|Sci-Fi,2000,comics,comics
68,2.074841358715939,Dungeons & Dragons,Action|Adventure|Comedy|Fantasy,2000,"adventure, horrible, stupid as hell","adventure, horrible, stupid as hell"
69,2.8460295475530932,Vertical Limit,Action|Adventure,2000,adventure,adventure
70,4.071056857380754,Snatch,Comedy|Crime|Thriller,2000,"crime, crime gone awry, gratuitous violence, heist, imdb top 250, narrated, organized crime, violent, clever, violence","crime, crime gone awry, gratuitous violence, heist, imdb top 250, narrated, organized crime, violent, clever, violence"
71,3.6677614957049016,Chocolat,Drama|Romance,2000,fairy tale,fairy tale
72,2.526335926539982,"Dude, Where's My Car?",Comedy|Sci-Fi,2000,"dumb, dumb but funny, funny, idiotic, stupid, stupidity, teen movie, funny as hell","dumb, dumb but funny, funny, idiotic, stupid, stupidity, teen movie, funny as hell"
73,3.647043875995257,"Emperor's New Groove, The",Adventure|Animation|Children|Comedy|Fantasy,2000,"animated, animation, cartoon, computer animation","animated, animation, cartoon, computer animation"
74,3.56020618556701,Pollock,Drama,2000,"art, artist, artistic","art, artist, artistic"
75,3.667746443089431,Finding Forrester,Drama,2000,coming of age,coming of age
76,3.7080717488789237,Before Night Falls,Drama,2000,"artist, artistic","artist, artistic"
77,3.0763237008405424,Miss Congeniality,Comedy|Crime,2000,funny,funny
78,3.6058673469387754,Songcatcher,Drama,2000,"musical, music","musical, music"
79,3.669027845627748,Thirteen Days,Drama|Thriller|War,2000,"factual, nuclear war, political, politics","factual, nuclear war, political, politics"
80,3.7869178563070443,Traffic,Crime|Drama|Thriller,2000,police corruption,police corruption
81,3.10167714884696,Antitrust,Crime|Drama|Thriller,2001,"computers, geeks, hackers, hacking, technology","computers, geeks, hackers, hacking, technology"
82,3.328879753340185,"Pledge, The",Crime|Drama|Mystery|Thriller,2001,"murder, detective, police investigation, serial killer","murder, detective, police investigation, serial killer"
83,2.800925925925926,Sugar & Spice,Comedy,2001,"teen, teen movie, teenager, teenagers, teens","teen, teen movie, teenager, teenagers, teens"
84,2.2146371463714636,Valentine,Horror|Mystery,2001,"serial killer, teen, teens","serial killer, teen, teens"
85,4.0588992974238876,In the Mood For Love (Fa yeung nin wa),Drama|Romance,2000,"art house, cinematography, masterpiece","art house, cinematography, masterpiece"
86,3.338150289017341,Nico and Dani (Krámpack),Comedy|Drama|Romance,2000,"coming-of-age, coming of age","coming-of-age, coming of age"
87,3.243929725698185,Hannibal,Horror|Thriller,2001,"gory, serial killer, violence","gory, serial killer, violence"
88,2.8434215295396883,Saving Silverman (Evil Woman),Comedy|Romance,2001,funny,funny
89,2.754985754985755,Down to Earth,Comedy|Fantasy|Romance,2001,funny,funny
90,2.95010395010395,Recess: School's Out,Animation|Children,2001,"animation, cartoon","animation, cartoon"
91,2.769188596491228,3000 Miles to Graceland,Action|Thriller,2001,"heist, violence","heist, violence"
92,2.969293756397134,15 Minutes,Thriller,2001,violence,violence
93,2.9865269461077846,Get Over It,Comedy|Romance,2001,"teen, teen movie, teenager, teenagers, teens","teen, teen movie, teenager, teenagers, teens"
94,3.190909090909091,When Brendan Met Trudy,Comedy|Romance,2000,clever,clever
95,3.7177101200686105,Enemy at the Gates,Drama|War,2001,"war, wartime","war, wartime"
96,2.6443193449334697,Exit Wounds,Action|Thriller,2001,"police corruption, undercover cop","police corruption, undercover cop"
97,3.711105552776388,"Dish, The",Comedy,2001,"astronauts, nasa, space, true story","astronauts, nasa, space, true story"
98,4.143713274272673,Memento,Mystery|Thriller,2000,"confusing, imdb top 250, intellectual, manipulation, masterpiece, murder, mystery, narrated, suprisingly clever, clever, mindfuck, murder mystery","confusing, imdb top 250, intellectual, manipulation, masterpiece, murder, mystery, narrated, suprisingly clever, clever, mindfuck, murder mystery"
99,3.01661282879557,Heartbreakers,Comedy|Crime|Romance,2001,con artists,con artists
100,2.7050449205252245,Spy Kids,Action|Adventure|Children|Comedy,2001,"fun, spies, spying, fun movie, spy, mad scientist","fun, spies, spying, fun movie, spy, mad scientist"
101,2.464375,Tomcats,Comedy,2001,"dumb but funny, funny, stupid, stupidity","dumb but funny, funny, stupid, stupidity"
102,3.993436829483781,Amores Perros (Love's a Bitch),Drama|Thriller,2000,"imdb top 250, violent, violence","imdb top 250, violent, violence"
103,3.7324404502224935,Blow,Crime|Drama,2001,"narrated, true story","narrated, true story"
104,1.8699878493317132,Pokémon 3: The Movie,Animation|Children,2001,anime,anime
105,3.473684210526316,Brigham City,Crime|Drama|Mystery,2001,"serial killer, murder mystery","serial killer, murder mystery"
106,2.691520046149409,Joe Dirt,Adventure|Comedy|Mystery|Romance,2001,"dumb but funny, funny","dumb but funny, funny"
107,2.5523755008586146,Josie and the Pussycats,Comedy,2001,"music business, musicians, teen, teen movie, fun movie, music","music business, musicians, teen, teen movie, fun movie, music"
108,3.610557768924303,Chopper,Drama|Thriller,2000,"crime, prison, violent, violence","crime, prison, violent, violence"
109,2.989036170062751,"Mummy Returns, The",Action|Adventure|Comedy|Thriller,2001,"adventure, fun, mythology, fun movie","adventure, fun, mythology, fun movie"
110,3.75968992248062,Eureka (Yurîka),Drama,2000,cinematography,cinematography
111,3.361871817046219,"Knight's Tale, A",Action|Comedy|Romance,2001,"adventure, entertaining, fun movie, music","adventure, entertaining, fun movie, music"
112,3.5,Bread and Roses,Drama,2000,"political, politics, workplace","political, politics, workplace"
113,3.6662292213473315,Startup.com,Documentary,2001,"business, very interesting","business, very interesting"
114,3.7485947137316544,Shrek,Adventure|Animation|Children|Comedy|Fantasy|Romance,2001,"adventure, animated, animation, cartoon, computer animation, fairy tale, fairy tales, fun, funny, imdb top 250, oscar (best animated feature), clever","adventure, animated, animation, cartoon, computer animation, fairy tale, fairy tales, fun, funny, imdb top 250, oscar (best animated feature), clever"
115,3.5104563262153063,Moulin Rouge,Drama|Musical|Romance,2001,"colourful, musical, music","colourful, musical, music"
116,2.854730198363157,Pearl Harbor,Action|Drama|Romance|War,2001,"factual, war","factual, war"
117,2.9209947787853805,Evolution,Comedy|Sci-Fi,2001,"alien, alien invasion, aliens, funny, sci fi, sci-fi, science fiction, scifi, space","alien, alien invasion, aliens, funny, sci fi, sci-fi, science fiction, scifi, space"
118,3.088333518868975,Swordfish,Action|Crime|Drama,2001,"hackers, hacking, technology","hackers, hacking, technology"
119,3.7490196078431373,Divided We Fall (Musíme si pomáhat),Comedy|Drama,2000,wartime,wartime
120,3.3681568478878576,Atlantis: The Lost Empire,Adventure|Animation|Children|Fantasy,2001,"adventure, animation, computer animation","adventure, animation, computer animation"
121,2.7778196748784985,Lara Croft: Tomb Raider,Action|Adventure,2001,"adventure, video game","adventure, video game"
122,3.290427927927928,A.I. Artificial Intelligence,Adventure|Drama|Sci-Fi,2001,"androids, artificial intelligence, future, futuristic, robot, robots, sci fi, sci-fi, science fiction, scifi, technology","androids, artificial intelligence, future, futuristic, robot, robots, sci fi, sci-fi, science fiction, scifi, technology"
123,3.121405750798722,Crazy/Beautiful,Drama|Romance,2001,"teen, teen movie, teenager, teenagers, teens","teen, teen movie, teenager, teenagers, teens"
124,3.6090675791274593,Sexy Beast,Crime|Drama,2000,"crime, crime gone awry, heist","crime, crime gone awry, heist"
125,3.741706161137441,"Closet, The (Placard, Le)",Comedy,2001,"funny, workplace","funny, workplace"
126,3.470108695652174,"Crimson Rivers, The (Rivières pourpres, Les)",Crime|Drama|Mystery|Thriller,2000,"murder, mystery, police investigation, serial killer, detective, murder mystery","murder, mystery, police investigation, serial killer, detective, murder mystery"
127,3.599290780141844,Lumumba,Drama,2000,"political, politics","political, politics"
128,3.4007782101167314,Lost and Delirious,Drama,2001,boarding school,boarding school
129,2.5717391304347825,Rape Me (Baise-moi),Crime|Drama|Thriller,2000,violence,violence
130,3.196131779736204,Legally Blonde,Comedy|Romance,2001,"stupid as hell, teen movie, fun movie","stupid as hell, teen movie, fun movie"
131,3.4642094017094016,"Score, The",Action|Drama,2001,"con artists, crime, heist","con artists, crime, heist"
132,3.5755102040816324,Brother,Action|Crime|Thriller,2000,"bloody, gratuitous violence, organized crime, violent, violence","bloody, gratuitous violence, organized crime, violent, violence"
133,3.7481591448931115,Ghost World,Comedy|Drama,2001,"teen, teen movie, teenager, teenagers, teens, coming of age","teen, teen movie, teenager, teenagers, teens, coming of age"
134,3.7993640699523055,Hedwig and the Angry Inch,Comedy|Drama|Musical,2000,"musical, music","musical, music"
135,3.6137387387387387,Greenfingers,Comedy|Drama,2000,"prison escape, prison","prison escape, prison"
136,3.4311570782159015,Wet Hot American Summer,Comedy,2001,"funniest movies, funny","funniest movies, funny"
137,3.258946755891766,"Princess Diaries, The",Children|Comedy|Romance,2001,"teen, teen movie, teenager, teens","teen, teen movie, teenager, teens"
138,3.2781745255331636,Rush Hour 2,Action|Comedy,2001,funny,funny
139,3.263157894736842,Thomas in Love (Thomas est Amoureux),Comedy|Drama,2000,very interesting,very interesting
140,2.884269336816137,American Pie 2,Comedy,2001,"college, funny, teen, teen movie, teens","college, funny, teen, teen movie, teens"
141,2.873150684931507,Osmosis Jones,Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2001,"animated, animation, cartoon","animated, animation, cartoon"
142,3.7117888563049855,"Others, The",Drama|Horror|Mystery|Thriller,2001,"cinematography, scary","cinematography, scary"
143,3.4847112117780292,"Deep End, The",Drama,2001,police investigation,police investigation
144,2.8606885508406728,Captain Corelli's Mandolin,Drama|Romance|War,2001,wartime,wartime
145,3.13058736608792,Rat Race,Comedy,2001,"funniest movies, funny, funny as hell","funniest movies, funny, funny as hell"
146,3.268018754770472,Jay and Silent Bob Strike Back,Adventure|Comedy,2001,"funniest movies, funny, funny as hell","funniest movies, funny, funny as hell"
147,2.4724770642201834,Summer Catch,Comedy|Drama|Romance,2001,"teen, teen movie","teen, teen movie"
148,2.7595744680851064,Jeepers Creepers,Horror,2001,"scary, stupid as hell","scary, stupid as hell"
149,3.0430528375733856,O,Drama,2001,teens,teens
150,2.5970238095238094,"Musketeer, The",Action|Adventure|Drama|Romance,2001,horrible,horrible
151,3.4307692307692306,"Iron Ladies, The (Satree lek)",Comedy,2000,true story,true story
152,3.5849220103986137,L.I.E.,Drama,2001,"coming-of-age, coming of age","coming-of-age, coming of age"
153,3.8353413654618476,Into the Arms of Strangers: Stories of the Kindertransport,Documentary,2000,wartime,wartime
154,2.9919786096256686,Haiku Tunnel,Comedy,2001,workplace,workplace
155,1.151015228426396,Glitter,Drama|Musical|Romance,2001,"horrible, idiotic, pointless","horrible, idiotic, pointless"
156,3.741380462381398,Training Day,Crime|Drama|Thriller,2001,"crime, gritty, police, police corruption, oscar, violent, undercover cop, violence","crime, gritty, police, police corruption, oscar, violent, undercover cop, violence"
157,3.3392857142857144,"American Astronaut, The",Comedy|Musical|Sci-Fi,2001,space,space
158,3.2371905203230504,Zoolander,Comedy,2001,"dumb, dumb but funny, funniest movies, funny, idiotic, stupid, stupid as hell, stupidity, funny as hell","dumb, dumb but funny, funniest movies, funny, idiotic, stupid, stupid as hell, stupidity, funny as hell"
159,2.4448160535117056,Max Keeble's Big Move,Children|Comedy,2001,bullying,bullying
160,3.619047619047619,Grateful Dawg,Documentary,2000,"musicians, music","musicians, music"
161,3.3245896363051175,Bandits,Comedy|Crime|Romance,2001,"heist, prison escape","heist, prison escape"
162,2.096320346320346,Corky Romano,Comedy|Crime,2001,"funny, idiotic, stupid, stupidity","funny, idiotic, stupid, stupidity"
163,3.854287556415216,Mulholland Drive,Crime|Drama|Film-Noir|Mystery|Thriller,2001,"art house, confusing, masterpiece, mystery, mindfuck","art house, confusing, masterpiece, mystery, mindfuck"
164,3.5288220551378444,My First Mister,Comedy|Drama,2001,coming of age,coming of age
165,3.312188454735488,From Hell,Crime|Horror|Mystery|Thriller,2001,"murder, police investigation, serial killer, murder mystery","murder, police investigation, serial killer, murder mystery"
166,2.9946438136047133,Riding in Cars with Boys,Comedy|Drama,2001,coming of age,coming of age
167,3.851063829787234,Waking Life,Animation|Drama|Fantasy,2001,"animation, artistic, intellectual, metaphysics","animation, artistic, intellectual, metaphysics"
168,3.535416666666667,K-PAX,Drama|Fantasy|Mystery|Sci-Fi,2001,"alien, aliens, doctors, hospital, sci-fi, science fiction, space","alien, aliens, doctors, hospital, sci-fi, science fiction, space"
169,1.8640350877192982,On the Line,Comedy|Romance,2001,horrible,horrible
170,3.704585229261463,Life as a House,Drama,2001,"terminal illness, cancer","terminal illness, cancer"
171,3.7557428677287885,"Man Who Wasn't There, The",Crime|Drama,2001,"cinematography, crime gone awry, narrated","cinematography, crime gone awry, narrated"
172,2.788906009244992,Domestic Disturbance,Thriller,2001,murder,murder
173,3.8405276521954543,"Monsters, Inc.",Adventure|Animation|Children|Comedy|Fantasy,2001,"animated, animation, cartoon, computer animation, fun, imdb top 250, oscar (best animated feature), oscar winner, clever","animated, animation, cartoon, computer animation, fun, imdb top 250, oscar (best animated feature), oscar winner, clever"
174,2.9828668584880984,"One, The",Action|Sci-Fi|Thriller,2001,"dynamic cgi action, sci fi, sci-fi, scifi, teleportation","dynamic cgi action, sci fi, sci-fi, scifi, teleportation"
175,3.385235191637631,Heist,Crime|Drama,2001,"con artists, crime, crime gone awry, heist, clever","con artists, crime, crime gone awry, heist, clever"
176,3.1320754716981134,Maze,Romance,2000,artist,artist
177,2.513986013986014,"Wash, The",Comedy,2001,idiotic,idiotic
178,3.6951587455365793,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),Adventure|Children|Fantasy,2001,"adventure, boarding school, mythology, good versus evil, school","adventure, boarding school, mythology, good versus evil, school"
179,2.9391691394658754,Novocaine,Comedy|Crime|Mystery|Thriller,2001,murder,murder
180,2.37666433076384,Black Knight,Adventure|Comedy|Fantasy,2001,funny,funny
181,3.6268152866242036,Spy Game,Action|Crime|Drama|Thriller,2001,"cia, secret service, spies, spying, spy","cia, secret service, spies, spying, spy"
182,3.723905723905724,"Devil's Backbone, The (Espinazo del diablo, El)",Drama|Fantasy|Horror|Thriller|War,2001,"allegory, coming of age","allegory, coming of age"
183,3.2484798877455567,Behind Enemy Lines,Action|Drama|War,2001,"military, war","military, war"
184,3.816946150212565,Ocean's Eleven,Crime|Thriller,2001,"con artists, crime, fun, heist, clever, entertaining, fun movie","con artists, crime, fun, heist, clever, entertaining, fun movie"
185,3.2916666666666665,"Business of Strangers, The",Action|Drama|Thriller,2001,workplace,workplace
186,3.9390509360034827,No Man's Land,Drama|War,2001,"imdb top 250, war, war movie","imdb top 250, war, war movie"
187,4.08682156987038,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",Comedy|Romance,2001,"cinematography, colourful, fairy tale, imdb top 250, narrated","cinematography, colourful, fairy tale, imdb top 250, narrated"
188,3.401331719128329,Vanilla Sky,Mystery|Romance|Sci-Fi|Thriller,2001,"confusing, mindfuck","confusing, mindfuck"
189,3.7874677619638932,"Royal Tenenbaums, The",Comedy|Drama,2001,narrated,narrated
190,2.8800834202294054,How High,Comedy,2001,funny,funny
191,2.8326509723643807,Jimmy Neutron: Boy Genius,Adventure|Animation|Children|Comedy,2001,"alien, animation, cartoon, computer animation, oscar (best animated feature)","alien, animation, cartoon, computer animation, oscar (best animated feature)"
192,4.099330748061046,"Lord of the Rings: The Fellowship of the Ring, The",Adventure|Fantasy,2001,"adventure, dynamic cgi action, epic, imdb top 250, masterpiece, mythology, oscar (best picture), good versus evil, oscar","adventure, dynamic cgi action, epic, imdb top 250, masterpiece, mythology, oscar (best picture), good versus evil, oscar"
193,3.965835910073699,"Beautiful Mind, A",Drama|Romance,2001,"genius, imdb top 250, math, mental illness, oscar (best picture), oscar winner, true story, mathematics, oscar","genius, imdb top 250, math, mental illness, oscar (best picture), oscar winner, true story, mathematics, oscar"
194,3.656739811912226,Little Otik (Otesánek),Comedy|Drama|Fantasy,2000,"stop-motion, stop motion","stop-motion, stop motion"
195,2.9308510638297873,"Convent, The",Horror|Sci-Fi,2000,gory,gory
196,3.688033215788875,Black Hawk Down,Action|Drama|War,2001,"factual, military, politics, realistic, true story, visceral, war, war movie, violence","factual, military, politics, realistic, true story, visceral, war, war movie, violence"
197,3.2064343163538873,Charlotte Gray,Drama|Romance,2001,"spies, wartime","spies, wartime"
198,3.0849483204134365,Orange County,Comedy,2002,"funny, teen, teen movie, coming of age","funny, teen, teen movie, coming of age"
199,3.4502446982055464,"Brotherhood of the Wolf (Pacte des loups, Le)",Action|Mystery|Thriller,2001,cinematography,cinematography
200,3.2755681818181817,What Time Is It There? (Ni neibian jidian),Drama,2001,art house,art house
201,3.7957755203171457,The Count of Monte Cristo,Action|Adventure|Drama|Thriller,2002,"adventure, prison escape","adventure, prison escape"
202,3.4473007712082264,"Walk to Remember, A",Drama|Romance,2002,"teen, teen movie","teen, teen movie"
203,3.440944881889764,Escaflowne: The Movie (Escaflowne),Action|Adventure|Animation|Drama|Fantasy,2000,"animation, anime","animation, anime"
204,3.621761658031088,Maelström,Drama|Romance,2000,narrated,narrated
205,3.573845327604726,Metropolis,Animation|Sci-Fi,2001,"animation, anime, future, futuristic, graphic design, robot, robots","animation, anime, future, futuristic, graphic design, robot, robots"
206,3.5657370517928286,"Son's Room, The (Stanza del figlio, La)",Drama,2001,imdb top 250,imdb top 250
207,3.517857142857143,Waydowntown,Comedy,2000,workplace,workplace
208,2.7756622516556293,Slackers,Comedy,2002,"geeks, teen, teen movie","geeks, teen, teen movie"
209,2.719140625,Big Fat Liar,Children|Comedy,2002,"fun movie, school, teen movie","fun movie, school, teen movie"
210,1.8603603603603605,Rollerball,Action|Sci-Fi,2002,"horrible, pointless, violence","horrible, pointless, violence"
211,1.914516129032258,Crossroads,Comedy|Musical|Romance,2002,"horrible, teen, teen movie, teenager, teens","horrible, teen, teen movie, teenager, teens"
212,3.1441032798325192,Hart's War,Drama|War,2002,"prison escape, war, wartime","prison escape, war, wartime"
213,3.600846389339096,Super Troopers,Comedy|Crime|Mystery,2001,"funniest movies, funny, stupidity","funniest movies, funny, stupidity"
214,3.5401785714285716,Last Orders,Drama,2001,death,death
215,2.983315954118874,Dragonfly,Drama|Fantasy|Mystery|Romance|Thriller,2002,hospital,hospital
216,3.203030303030303,Mean Machine,Comedy|Drama,2001,prison,prison
217,3.8086228287841193,Monsoon Wedding,Comedy|Romance,2001,colourful,colourful
218,3.8626373626373627,Scratch,Documentary,2001,"musicians, music","musicians, music"
219,2.772689075630252,40 Days and 40 Nights,Comedy|Romance,2002,teen movie,teen movie
220,3.5759468170829978,We Were Soldiers,Action|Drama|War,2002,"factual, military, true story, war, war movie","factual, military, true story, war, war movie"
221,3.5291256257064427,Ice Age,Adventure|Animation|Children|Comedy,2002,"adventure, animated, animation, cartoon, computer animation, fun, funny, oscar (best animated feature)","adventure, animated, animation, cartoon, computer animation, fun, funny, oscar (best animated feature)"
222,3.1889628516212154,Resident Evil,Action|Horror|Sci-Fi|Thriller,2002,video game,video game
223,3.3037974683544302,Harrison's Flowers,Drama,2000,"war, war movie","war, war movie"
224,3.8728139904610495,And Your Mother Too (Y tu mamá también),Drama|Romance,2001,"coming-of-age, coming of age, narrated","coming-of-age, coming of age, narrated"
225,3.1298039215686275,Blade II,Action|Horror|Thriller,2002,"blood, comic book, dynamic cgi action, mutants, good versus evil, weapons, violence","blood, comic book, dynamic cgi action, mutants, good versus evil, weapons, violence"
226,2.5401234567901234,Sorority Boys,Comedy,2002,"idiotic, stupid, stupidity, teen movie, funny as hell","idiotic, stupid, stupidity, teen movie, funny as hell"
227,3.5867768595041323,George Washington,Drama,2000,cinematography,cinematography
228,3.5,Time Out (L'emploi du temps),Drama,2001,workplace,workplace
229,3.1870404411764706,High Crimes,Thriller,2002,"lawyer, murder, lawyers","lawyer, murder, lawyers"
